,"{'learning_rate': 0.0007, 'gamma': 0.99, 'gae_lambda': 0.92, 'vf_coef': 0.5, 'ent_coef': 0.01, 'max_grad_norm': 0.5, 'n_steps': 5}","{'learning_rate': 0.0005, 'gamma': 0.98, 'gae_lambda': 0.95, 'vf_coef': 0.25, 'ent_coef': 0.02, 'max_grad_norm': 1, 'n_steps': 10}","{'learning_rate': 0.0001, 'gamma': 0.97, 'gae_lambda': 0.9, 'vf_coef': 0.5, 'ent_coef': 0.02, 'max_grad_norm': 0.5, 'n_steps': 20}","{'learning_rate': 0.001, 'gamma': 0.96, 'gae_lambda': 0.85, 'vf_coef': 0.3, 'ent_coef': 0.01, 'max_grad_norm': 1, 'n_steps': 5}","{'learning_rate': 0.0003, 'gamma': 0.95, 'gae_lambda': 0.8, 'vf_coef': 0.4, 'ent_coef': 0.03, 'max_grad_norm': 0.8, 'n_steps': 15}","{'learning_rate': 0.0002, 'gamma': 0.94, 'gae_lambda': 0.93, 'vf_coef': 0.2, 'ent_coef': 0.01, 'max_grad_norm': 0.6, 'n_steps': 10}","{'learning_rate': 0.0008, 'gamma': 0.93, 'gae_lambda': 0.88, 'vf_coef': 0.6, 'ent_coef': 0.005, 'max_grad_norm': 0.7, 'n_steps': 20}","{'learning_rate': 0.0004, 'gamma': 0.92, 'gae_lambda': 0.87, 'vf_coef': 0.7, 'ent_coef': 0.02, 'max_grad_norm': 0.9, 'n_steps': 5}","{'learning_rate': 0.0006, 'gamma': 0.91, 'gae_lambda': 0.89, 'vf_coef': 0.3, 'ent_coef': 0.015, 'max_grad_norm': 1, 'n_steps': 15}","{'learning_rate': 0.0009, 'gamma': 0.9, 'gae_lambda': 0.86, 'vf_coef': 0.4, 'ent_coef': 0.01, 'max_grad_norm': 0.8, 'n_steps': 10}"
55,-0.013785974000562248,-0.010571207200945534,-0.012421762379485304,-0.01073296267492489,-0.01268633856969521,-0.012443741731267586,-0.013682815290611479,-0.012042626509592104,-0.011005849941338113,-0.013035128895228038
56,0.012537156062362435,0.0151042021151121,0.01345751072917109,0.013722708175496008,0.01361514554004916,0.013454744684990175,0.014033538593116663,0.01315314704532074,0.014595344889810277,0.015555054502170545
57,0.0037665283596158374,0.005973134862713771,0.005194314206180686,0.004856361142566913,0.005225590757036625,0.005203680084193772,0.004074995589970968,0.005311994978305507,0.005839614427619894,0.005056135500407259
58,0.002423890013832754,0.0031263975488721456,0.0026093044860882367,0.0030092090073358725,0.002647294513298333,0.0026433192722396474,0.0034339353413246703,0.0030857135801570902,0.0032673215864116667,0.0031335843034219456
59,0.013092330629925977,0.007318057839705983,0.010407689561812244,0.00934032142975902,0.009956559263665865,0.0104345092941853,0.012217145401925767,0.00928445003808909,0.008535298825724548,0.011904092797647188
60,-0.002493965304646634,-0.005063317440048279,-0.002864705014625724,-0.0030175106340246814,-0.003057556267466499,-0.0029007271525651876,0.00018678483698463953,-0.0036385136191662156,-0.004624287503228718,8.311455262951096e-05
61,-0.016578098929561667,-0.016465388856066448,-0.016367130752372634,-0.016142369960095895,-0.016449058438823067,-0.016313570745483254,-0.017121893370550274,-0.016902041027550344,-0.016553712883012994,-0.016595971888898473
62,0.003531923473110061,0.0012275914940279792,0.0022617840038517047,0.0011781034636979414,0.0024594515729924396,0.0023794269792905415,0.004118147000624993,0.0024489271818792986,0.001661345887506058,0.0024055377432889748
63,0.0044097862265399315,0.0023561018944272243,0.0038676712604218864,0.005086840321826991,0.0036021136928422667,0.004085091955004657,0.0043347842316601255,0.004046027829257047,0.0030395137188787454,0.004038013196683492
64,-0.009331894372256823,-0.014143149287738733,-0.010482154834082194,-0.012005644305088561,-0.010823412348078282,-0.008686180538215956,-0.006619069697374177,-0.010762251045869288,-0.012768767469310351,-0.006488702909623241
65,-0.0077834165669609144,0.00025487435999633394,-0.005038839235669485,-0.002992543263523148,-0.004041088094470668,-0.0028463214250539406,-0.009018995249408227,-0.00311826448032088,-0.0005969387356224783,-0.007131916368331963
66,0.0009089485405136101,0.0018313832281711235,0.0021371305657903452,0.0030351372034524314,0.0022590972765226536,0.002105212366764352,0.002036618272778207,0.002539376131051101,0.002121326658704657,0.0024793100811217163
67,-0.0011579504649009626,0.00411312512439948,0.000925069196093771,0.0027385688215201052,0.0006706114823264453,-6.891833633817176e-05,-0.0005217859803343895,0.002222948784365531,0.002740689276535434,-0.001312455946782063
68,-0.012128407303264893,-0.01361744621127679,-0.012867451381807412,-0.014587127327025936,-0.013003442544569777,-0.012813660388389023,-0.01317431449589843,-0.013510778310213375,-0.013476454704609796,-0.01423133874941653
69,-0.002996817855445763,-0.0037220777365390553,-0.003169867404326191,-0.00408911214949629,-0.003254259918186369,-0.003183552257966408,-0.0025164313276037926,-0.003965439207384316,-0.0035586241851239095,-0.0019681051086959597
70,0.009209529590969585,0.012195874473593254,0.010194227825185479,0.00958978021803265,0.010106029903017684,0.010615152707225121,0.009849304093253075,0.010453001351638982,0.010993753562219629,0.0096889735517557
71,-0.009152366116291081,-0.0019103572805886343,-0.0045350584236192575,-0.0065681543953053124,-0.004516911853739057,-0.0033125787414304895,-0.005551001881623173,-0.003495724836150264,-0.0023231845094015624,-0.006370660337609189
72,-0.0021096074179472743,-0.0015972853424100885,-0.001059472826133086,-0.0017623855595869707,-0.0008709913328020456,-0.0010697504299247804,-0.0008129793148761329,-0.00031975527030094695,-0.0002553857114664822,0.00038676019568423974
73,0.017194962839524548,0.013966504556009538,0.015581466354862659,0.016907582321212224,0.01555483613319974,0.016243443543281853,0.01783088858492471,0.01570922516539335,0.015175830345647267,0.017144285280199473
74,0.006010337705686756,0.0016248523402429878,0.005646517892045064,0.0034706235846652645,0.005816087956202428,0.004722181147175078,0.006988979200564996,0.005586096722196265,0.004914523425846144,0.007225277828643769
75,-0.011943797139184103,-0.008673623152976602,-0.010371020174322778,-0.010631997329181216,-0.010341464026352122,-0.009414322150447565,-0.01152636384294443,-0.009794346804465026,-0.008989808207225681,-0.011753330384997391
76,-0.02844113220881279,-0.027517171554205015,-0.027555300866557372,-0.028946865495643962,-0.02749705718406114,-0.027278797144002352,-0.02501521352079934,-0.026511637758747885,-0.027068994072491987,-0.025500367287528424
77,0.0058593315534527825,0.006736098546698268,0.006025418499249144,0.0072159873810664936,0.005895020210993977,0.006020452791925135,0.0048303611849504656,0.007307200883974103,0.006910664488623563,0.003998329277327848
78,-0.02388648465349446,-0.02739180710057712,-0.025032081691067493,-0.023482997995010847,-0.025135943373189855,-0.0257816147098354,-0.021926818743599825,-0.0256776370664865,-0.0267388930269101,-0.023352683980395098
79,-0.005354234000140117,-0.0008785513290423526,-0.002272518218030694,0.0004987508236450662,-0.0021696976220549336,-0.0040804532473455585,-0.005136627873375278,-0.001729416667722842,-0.0011324692387521301,-0.006876298969006499
80,0.022709197878753733,0.022329727851770387,0.0210213779393575,0.02297709804330936,0.021046437451255253,0.021158306520009915,0.01949194736101992,0.02170315772260168,0.02212351794703348,0.021519206225690198
81,-0.03170180472849607,-0.02862513180329427,-0.02982840770502496,-0.031084971840790166,-0.0299008215936426,-0.02979776076802082,-0.031502848267556775,-0.03057700733802379,-0.0287331566610539,-0.030087444480240866
82,0.0012844260175021735,0.008575048182102862,0.005126583586942157,0.0011491925280750273,0.005236980951131625,0.00533425107426257,-0.0008113459847008938,0.007012945892935575,0.007343073887910702,0.0007278329064921664
83,0.004544712338821373,0.0018400255235700607,0.0030280532486713432,0.0015949808613392401,0.0030428119122160604,0.0030875839731257042,0.0039049222421484032,0.002364535915717307,0.0025842761488899654,0.005202434238370222
84,0.028845604768427523,0.02984829557120437,0.029019566302099432,0.02684321080089243,0.029060166016072867,0.02906521470395102,0.02538800554369448,0.03007238123389324,0.029732371954046474,0.025559500783811164
85,-0.032527004563979854,-0.02838851107592197,-0.031018571133441208,-0.031066213202861792,-0.030882196816535444,-0.03114958301621564,-0.0329231639761261,-0.031149224817477637,-0.029601225607332627,-0.03232606235963001
86,-0.0052003071564964976,-0.0033872080334092893,-0.003461304667137816,-0.004828772232582542,-0.003391967133315936,-0.0034658967238050116,-0.0049222377992545144,-0.001916116993221101,-0.004525111805888635,-0.005997267388661047
87,-0.024015813997349967,-0.017715776014800684,-0.02148488909052356,-0.018740871075114327,-0.021473652760905147,-0.021558041159421365,-0.024935395167532348,-0.020275995854751573,-0.019499669634925776,-0.024874704368801785
88,-4.307418730568663e-06,0.0009680525670172677,-0.0012470976652740884,0.002020524146588064,-0.0014506866807704132,-0.0011854580709369754,0.0001840805496302804,-0.00178163746784264,-0.001155388874235922,-0.000544748510897036
89,-0.01723442439415485,-0.008539315245973931,-0.01172731947295903,-0.009884349934109249,-0.011720985013387449,-0.011989616006049846,-0.014945376019871778,-0.010166386437103984,-0.01420002653078603,-0.014419604573901117
90,-0.0027394312975080127,-0.006579390454320566,-0.0036703886463020246,-0.0028210050893535147,-0.003721230035769576,-0.0036552095738485854,-0.0028239536439520177,-0.0040875476412378835,-0.0031495071528640957,-0.003991945198738241
91,0.021400361851030374,0.016050155083281566,0.01808963438935955,0.01594645267541821,0.018253814613776863,0.01822056216508485,0.022003302129849727,0.016627317727448847,0.020693240275394542,0.020563038641445913
92,0.0007562347726835063,-0.003412098611565266,-0.00032838457804428695,0.0004774595286899712,-0.0003744584593197997,-0.0004585162334829555,0.00031942706430096923,-0.0009260854268629929,0.00032946451383100413,0.00010533462718309263
93,0.013104624506946409,0.009326080047465681,0.01579917083609381,0.01473321919417975,0.015465298110989862,0.015795442114703094,0.020614361962693478,0.015933642190417457,0.0181593814190554,0.01998330108510481
94,-0.03245768211684684,-0.03721299083836714,-0.03883098295411743,-0.03179100067865775,-0.0392814275463106,-0.03893814231218222,-0.03444785465490907,-0.042091139520792346,-0.03543553907127528,-0.036866634528475745
95,-0.013195135527175189,-0.015951943022503468,-0.013066865810560315,-0.008170672143783288,-0.0132887645401625,-0.013172500388974407,-0.014856242273409613,-0.011086328840742735,-0.013653019457450651,-0.01514714549956596
96,-0.0030524318897330273,-0.0009715122826972923,-0.0002945690912440457,0.004574198527635279,-0.00034562533034271923,-0.0004148982241111,0.003848944515856223,-0.0008582688272539489,0.0026017169309158674,0.0030496295567331144
97,0.018411435018012335,0.020164928382765703,0.020435678285796784,0.016463820923422173,0.020865477063126615,0.020414085166818183,0.021036225572720307,0.01903693207143099,0.02154189598206562,0.01987961601322273
98,-0.0007507693173471906,0.0019848076325624836,-0.0006577692970314916,-0.0010567918156002712,-0.0005625460250942341,-0.0007923070277956326,0.000599301325543441,-0.00022233802422371872,0.0004864021475497302,0.0008250130797979423
99,0.0079938054715766,0.008644959231164283,0.007950600271897298,0.007739125432783157,0.007895811676362432,0.007938237076028242,0.009575418279231803,0.008106950134967055,0.008312440805792002,0.009015740754959128
100,0.020571350694689176,0.020240074858532922,0.017608492373075955,0.013856971093412836,0.017758331753393145,0.017679892526838232,0.014649501929022403,0.018378581157896895,0.015610314637521815,0.015472751046768101
101,0.022666391030537043,0.017366344298788215,0.019412781401811643,0.017078149050213175,0.01951128958333937,0.019520909298444234,0.02123027183665829,0.018287966663298454,0.021261062399182896,0.021093550432452066
102,-0.007155816568887127,-0.005161330638427676,-0.005158090408728767,-0.006809669344968062,-0.004921573340969565,-0.00519243777978115,-0.0054971722612357134,-0.004687623917841071,-0.005249659966183612,-0.005378196661647968
103,-0.008888344748142433,-0.004194764676172148,-0.004978909197264071,-7.267577274173e-05,-0.0053823278117944105,-0.004918199024968463,-0.005589902823383312,-0.004030918869302514,-0.005815703048075733,-0.004223472688568506
104,0.0161968410859782,0.01229295889918235,0.016525472439537642,0.014617701396358283,0.01650519832078679,0.016807087538311654,0.012606646908451737,0.015725615327890713,0.013553818231932458,0.012501209866036157
105,-0.014969236557368,-0.01195448029835134,-0.012224542282465778,-0.012481129550113589,-0.012357368345554742,-0.012320571552493862,-0.012727722964632971,-0.012048002664838806,-0.01320475694611436,-0.012524235857316717
106,0.00038777720563224876,-6.478391563548468e-05,0.00041161060996135646,0.00043148662674408027,0.00040155060658679417,0.00035741809123830177,0.00015288804851853045,0.00036073444947701,0.0004484349162952406,0.0002735151683519202
107,0.00600088725696371,0.007266830494727264,0.007187057987462788,0.009045640127836223,0.007001051757381989,0.0071593134330936855,0.007041601257491634,0.00785116828964238,0.006922210154664382,0.007425371566600444
108,-0.008372936690023564,-0.008952060732736224,-0.009272932903005075,-0.009823716416497381,-0.009318381237966153,-0.009285606016125103,-0.010336036966844335,-0.00920717954519586,-0.009533889003876578,-0.012129323215275281
109,-0.02212639218471791,-0.020040762525280163,-0.021114500092926005,-0.020240617165499533,-0.021193264248433846,-0.021108857856015274,-0.02207972897445035,-0.020907582384186992,-0.022129627897390886,-0.02206348566652976
110,-0.024441217790887145,-0.029539573038465185,-0.02597120667460209,-0.022822936915666128,-0.026019486973472956,-0.02616692349580373,-0.020693703046608537,-0.028213726996453036,-0.02255124484964237,-0.021261507209257267
111,-0.02925805721066651,-0.02842406262574923,-0.029503496458741136,-0.0314914323620976,-0.029342827931150197,-0.029574703549795738,-0.03113066768653075,-0.030977738913359087,-0.029822467786657175,-0.030394422061127163
112,-0.005781367559779817,-0.0015655579303375806,-0.0038949643560574833,-0.006810941649505732,-0.0038795188819972285,-0.0039030799739521276,-0.005689717756361544,-0.003894285067677135,-0.005393284889723148,-0.006161740120806921
