,"{'learning_rate': 0.001, 'batch_size': 64, 'gamma': 0.99, 'buffer_size': 1000000, 'tau': 0.005}","{'learning_rate': 0.0005, 'batch_size': 128, 'gamma': 0.98, 'buffer_size': 500000, 'tau': 0.01}","{'learning_rate': 0.0001, 'batch_size': 256, 'gamma': 0.97, 'buffer_size': 100000, 'tau': 0.02}","{'learning_rate': 0.002, 'batch_size': 32, 'gamma': 0.96, 'buffer_size': 500000, 'tau': 0.005}","{'learning_rate': 0.00025, 'batch_size': 64, 'gamma': 0.95, 'buffer_size': 1000000, 'tau': 0.01}","{'learning_rate': 0.00075, 'batch_size': 128, 'gamma': 0.94, 'buffer_size': 500000, 'tau': 0.005}","{'learning_rate': 0.0002, 'batch_size': 256, 'gamma': 0.93, 'buffer_size': 100000, 'tau': 0.02}","{'learning_rate': 0.0015, 'batch_size': 32, 'gamma': 0.92, 'buffer_size': 500000, 'tau': 0.01}","{'learning_rate': 0.0003, 'batch_size': 64, 'gamma': 0.91, 'buffer_size': 1000000, 'tau': 0.015}","{'learning_rate': 0.0008, 'batch_size': 128, 'gamma': 0.9, 'buffer_size': 500000, 'tau': 0.01}"
24,0.001047324141769558,0.0020329991644624044,0.0018697417977317633,0.0012550811386284732,0.004443951246055563,0.001360404163559344,0.0032742627539697196,0.0026717019226138814,0.0012655118201324925,0.0016752674039537923
25,0.006571826120661255,0.010887527424136454,0.01089625397570256,0.007007273470704512,0.007512054421624535,0.010272761465370399,0.008371371738234427,0.008879144567335706,0.008412692058035224,0.007372042020955774
26,0.008932080774402626,0.0110537561259846,0.011929782433341684,0.008643995067821897,0.008377622024511878,0.011010207987908084,0.01318100431465417,0.015221102652061249,0.012661523230147999,0.013006183774521188
27,-0.013653874650075315,-0.015033855091174785,-0.016771702365901878,-0.01405400040475101,-0.010884395924991179,-0.014685453070352307,-0.014142523382916068,-0.014840662638823976,-0.015197988663486883,-0.013110649851729984
28,-0.012792217002694789,-0.017653692030757857,-0.01696127992417827,-0.011809165360096328,-0.014492009012967173,-0.018235740827750882,-0.020284387803588808,-0.02158008382110096,-0.01979296047918104,-0.017832922163833507
29,-0.005895184546640788,-0.005228986358144069,-0.004703422963848116,-0.007337282799067378,-0.005258332461246087,-0.00507748970628536,-0.004970567474757446,-0.004389649663468367,-0.004865053955223558,-0.00246210228122644
30,0.01244044861111505,0.018796031236028576,0.017478334613211674,0.011540293342052161,0.013231115410070963,0.019760138633220927,0.02103891362535293,0.02245955446298845,0.021285479641120326,0.018985988296448472
31,-0.0005995155961289944,-0.0015783003623882736,-0.0009032468057337608,-0.002115816231180068,-0.0016773003082695354,-0.0012390088390990968,-0.0017713043890112553,-0.0013323214171287944,-0.0015078354021105804,0.00044906465233673806
32,-0.015717272083410918,-0.01669470964815002,-0.020625253641328545,-0.020008523241183643,-0.012975371518256984,-0.01961151299730483,-0.025236986850797793,-0.022945758253807874,-0.019646172421158008,-0.020171206411747425
33,-0.007135102053158713,-0.009415836674561681,-0.010501237866079965,-0.006413216085608194,-0.008445591753847476,-0.007200773612117454,-0.009671799958849613,-0.010104401658867267,-0.008069037119935145,-0.00865669375263801
34,-0.00901394753981388,-0.010879090450777035,-0.00969821553719359,-0.00961067453585416,-0.016949977620328835,-0.011585052292033859,-0.01328653244409316,-0.012334727159933462,-0.011933778875807863,-0.011599340773266477
35,-0.013616201542675215,-0.014572889796057371,-0.013092271617010065,-0.011719132261863816,-0.010954474433995992,-0.015480676618676078,-0.015187496480116091,-0.01719550300048913,-0.016084805429275952,-0.015703700715750207
36,0.002103177362267361,0.005145425467926992,0.008118807434283552,-0.0011437355000087307,0.0014076787254461167,0.004637566720822691,0.006922304600164519,0.012385847143935627,0.007840907910436823,0.0028538978736872603
37,0.02540874773154367,0.024244758796488373,0.025283431074520867,0.029336443326105573,0.02395663546001385,0.02500487429373608,0.025609725812805743,0.021270643916832574,0.026662097639800892,0.024576298415068486
38,-0.0035910364305441994,-0.003169611830993718,-0.001988602855816525,-0.005501498881643974,-0.002958783059572859,-0.003328660169123226,-0.004411250355297389,-0.002671517501770081,-0.0016737534186631775,-0.004862403083723458
39,-0.018066095739572855,-0.022889858634563207,-0.018529199306256766,-0.014097100612919317,-0.01818032378623539,-0.023005599402740568,-0.02643032407898085,-0.026145929718111412,-0.023957085492254147,-0.024845385406695602
40,0.01585290534378951,0.019216816474422437,0.01965490954486342,0.01977674038979999,0.02107844523356597,0.017789119555627363,0.016847424628165256,0.021118858021396566,0.01611492869862462,0.017856444895265364
41,-0.0013509216327888495,-0.0028281080649292327,-0.0027068493630651113,0.0012641704925743505,-0.0034570473179168213,-0.004463225040367289,-0.006777927827226266,-0.008475092479342335,-0.004812804816288269,-0.005386905099905918
42,-0.0051730061175877876,-0.005617142430886621,-0.0052416281946244606,-0.001061770811760019,-0.0026638539600418775,-0.007315466446657779,-0.01053294415320572,-0.009454407470195988,-0.007495665469698116,-0.010240328046159717
43,-0.02453026195959962,-0.026826454935894403,-0.02507318497985118,-0.01644156307576878,-0.024741486324766228,-0.028244569447681504,-0.034600105116759816,-0.03354371973159736,-0.0295458859464476,-0.031677436436326305
44,-0.002081264858601859,-0.0025266239131250595,-0.00229697010889677,-0.0020435066734875123,-0.00030934914820161786,-0.004588385969295921,-0.003381748196743021,-0.001044513660849399,-0.0061246113595712585,-0.003922697774880749
45,0.018995365108262108,0.02281100512401355,0.022474787763170818,0.017925757559974043,0.016146827294320033,0.026234284433868854,0.028672670284109865,0.02899878066282116,0.02859105167538756,0.025666482983959096
46,-0.00188368232930481,-0.004272987220336397,-0.004819771249765671,-0.0049300659041478625,-0.0004184825336057492,-0.006189931127720985,-0.0051762045441410345,-0.006016762505668633,-0.006452885540025764,-0.0042821747230333
47,-0.006460743834511336,-0.007066209763327615,-0.007670377869964034,-0.00932578051068568,-0.006325856935971938,-0.006926140167487149,-0.009991681668512716,-0.008958429687201458,-0.009598579297220427,-0.008038463612702903
48,0.0012745302739844257,-0.002319597307097509,-0.0042757465150135366,-0.0015044244128045651,-0.002228622513387207,-0.002397856086250586,-0.0015039910307737235,-0.005630209378323755,-0.0003671388343941611,-0.0020494436014035747
49,0.01715798391406591,0.021283654432240152,0.019000439403176025,0.013079028890304064,0.013667249821990251,0.02251020851291421,0.022128112778576403,0.022165156412189024,0.024317113808671104,0.02413084114603397
50,0.015735345291796744,0.0178775915502019,0.017746570661424477,0.012151167905389518,0.015917534266670894,0.01822982602623098,0.02312700268208545,0.024329353026600876,0.01827160889380448,0.02040463496892965
51,0.0106194331198411,0.010688194136001772,0.012872599987744622,0.01150286578002453,0.012027995127417207,0.01179725646968172,0.012214638110696197,0.011879810358305942,0.010785705991890429,0.010894449938460275
52,0.007204928414340416,0.010321243898125871,0.012465056225473678,0.004189857867258914,0.007883087618717834,0.011500523538631085,0.01437374297643189,0.014115547809614345,0.012291169578078687,0.010292009124238239
53,-0.004301793581493252,-0.004479282226184911,-0.0016009204943080026,-8.290926321122997e-05,-0.0058279490182026146,-0.004736753419573863,-0.0067956846409898235,-0.006052449737718751,-0.00542373732775862,-0.004196871458287454
54,0.007482022670551637,0.006952336024515517,0.0066091049994309045,0.006492418995002031,0.007440249450570539,0.007280697443535803,0.008433411098534587,0.009222188805880233,0.007383243188241274,0.007190032865816896
55,-0.011820490570955458,-0.013072726314665896,-0.011492626718035531,-0.009603932322896863,-0.01204229724803152,-0.014153671294160666,-0.01577436669362545,-0.01575450993034691,-0.016029500639703632,-0.012784329955986686
56,0.010458987129868588,0.01642769160374451,0.017540355120283253,0.009174083753196241,0.01229277813179631,0.013843183245745221,0.016259345372980707,0.018337779642891138,0.015526174132194117,0.01474697879830133
57,0.0058647578669239675,0.004812843054154701,0.004135729262303949,0.005289382120575652,0.004458251212819963,0.0038116253347350703,0.002932339119685834,0.0024563124347970707,0.0036146418291482124,0.004043382103205817
58,0.0028285169278801656,0.0036274043367413083,0.004401521582648773,0.00027008533776365384,0.0011117753907345597,0.0046632362045606925,0.0037635889561017976,0.004147835764334553,0.004467726523413175,0.003892029998639858
59,0.009181004782288501,0.011610418350444896,0.011264359489985807,0.007923289834017432,0.010284155837673137,0.01275457063306198,0.015208177379001028,0.014572420707924659,0.012005706445724577,0.012348812761917214
60,-0.0002747706772548192,-0.0014566902280548663,-0.0043255669097437685,-0.0018117872652084323,-0.0013573311676929952,-0.003033510805507745,-0.0053179143286710764,-0.005320665273171316,-0.004467512964885443,-0.002476969872070416
61,-0.014117527318681057,-0.015858625776975617,-0.017203630292951466,-0.01803228174026429,-0.018720764832166743,-0.01519836338842757,-0.01826329959837429,-0.017935707984970344,-0.016030371839853574,-0.014768500777558981
62,0.004763104923720091,9.425425396354312e-05,-0.0004455425378224126,0.0018292247008201822,-0.0002468175590976023,0.0011323753596179165,0.00021627283963806794,-0.002588066087220625,0.0021445728349723686,0.00264979511081876
63,0.00315304385393209,0.0033033462855374084,0.0051045292155261855,0.0030448291783030652,0.0018876660990614776,0.003525848634968998,0.002914422695604667,0.005802327980725851,0.003655245594001688,0.0029272491002097787
64,-0.009390202832962888,-0.010753045486594875,-0.010412105281440983,-0.008271062573815605,-0.009025256731837138,-0.011476783059527025,-0.012369759731931725,-0.015094324346200476,-0.012307842762664181,-0.010717672198629912
65,-0.002698817459545827,-0.004912158728161483,-0.00586350104913161,-0.000610943139879646,-0.0022263321354372327,-0.00702776254742781,-0.008895169388160509,-0.012940161526307633,-0.00842180294018951,-0.008244508101802925
66,0.0008914761284431001,0.002606305819752194,0.003148120309714459,0.002229036700834741,0.004615553893253446,0.0029102393524914794,0.0005927087159868218,0.0013273834324117706,0.0017918974270689826,0.00029655009128817924
67,0.0013761426435960815,-0.0017742273817535088,-0.0017290027535708334,0.005396728281615535,0.0040763962522201635,-0.0013100410869424756,-0.0019787830445374068,-0.003274084817829355,-0.0014676798410809934,-0.0005238302792911812
68,-0.012142847415691453,-0.015775479754189196,-0.01681008922477703,-0.010499334651974557,-0.013389952740659499,-0.015509870003915243,-0.014634916886252125,-0.01675252653767311,-0.01622544829789543,-0.01450830306161645
69,-0.0027131945344218123,-0.005053647457681128,-0.0038006595660703447,-0.0015186818122538649,-0.0006989232508489595,-0.0056091574760213665,-0.005141244550172549,-0.0056520925925015175,-0.005759419852930186,-0.004706705327580812
70,0.010162332625244054,0.013819766840081836,0.011890908170106265,0.005822379923849201,0.013219111450064791,0.012165213109352693,0.012494172093072254,0.013271989675379516,0.012556793035796498,0.013199170683086818
71,-0.0030817871814291966,-0.0018552443363554654,-0.0033206104688341723,-0.004428549210733579,0.0014119150686629626,-0.0024095689967904613,-0.003845619069537887,-0.004389349567609034,-0.007478561892314574,-0.001285484360212423
72,-0.0010380525354945092,0.0005228882787457522,0.0011884822775205782,6.968715348211006e-05,0.0011726473716814358,-0.00036606478788322533,4.6478052026636754e-05,0.0028436916091665997,-0.0007191174134705244,0.0012736935187589516
73,0.015958156974034673,0.017633993964654864,0.016519867767015167,0.015439503876188376,0.01704942635865959,0.01718667829386194,0.020448325184341684,0.018860116387074643,0.01741924228437586,0.017796959099873656
74,0.008061932893976855,0.005012535342904982,0.0038770586916908336,0.006991404203318129,0.0076541858572539605,0.004675872318475684,0.0013845942501676356,0.0031256596047515577,0.004462131786298932,0.004598262127379342
75,-0.010664891201924511,-0.01019362314614354,-0.014764063424773885,-0.011151152004397218,-0.01079427261940465,-0.012574888992856852,-0.013278772680327093,-0.01465131828441544,-0.013860510205058246,-0.012002588110084929
76,-0.027935665204736733,-0.028881571426443438,-0.028466551944012194,-0.03015035874451832,-0.029759874560521097,-0.02905822604448119,-0.028700686293039405,-0.0317366003694818,-0.02677102809890803,-0.031703144755517706
77,0.005076307071452275,0.007863648349592389,0.007910724079555462,0.0023438411937770224,0.00403321873054828,0.008615720253313058,0.007197478253583639,0.007921292664421422,0.00973325611768601,0.0063229645274533956
78,-0.024113465836773172,-0.026736302886858188,-0.02619882772395983,-0.02237308775349603,-0.024753291676681537,-0.026949580436906272,-0.029341001295201688,-0.03064493123831247,-0.02635205130407538,-0.029636412618572184
79,-0.0005782108975471451,-0.0028511691892705226,0.0039947581623527096,-0.0018716241045181852,-0.005018877890843476,-0.0009174324917250647,-0.0027795822971494587,-0.00025047711832212486,-0.002150270675430299,-0.0008773476389017319
80,0.019340520664357565,0.020754029351821426,0.02397455450262837,0.02080825483052786,0.0204817510567144,0.022677442418589072,0.026237578056448798,0.02612319589561509,0.025923857705281935,0.021889070593479026
81,-0.027579366150540734,-0.028993005799385668,-0.03307356717136897,-0.030987506608913536,-0.03176265163616475,-0.03029102423917162,-0.03334272927849961,-0.036009007430095635,-0.030504802309882117,-0.030961544464122713
82,0.0016646881410526705,0.005123387737162832,0.005081911053408297,0.003706068450892123,0.003685519363561481,0.0032188970042201213,0.003968357211600813,0.007826849575856037,0.004745199009220176,0.003375054003515233
83,0.0036707031887405275,0.0015159540566024828,-0.00020696789960907724,0.006820778256556613,0.003388802795151254,0.0008563069006332945,0.0029271707420144423,0.0019918135699601444,0.0018878447708506358,0.0013651164692115318
84,0.02824507635140778,0.02813744030995042,0.02828321289737632,0.029340226798076168,0.029272424728830123,0.027401181846744303,0.029418990021901778,0.03081542736045007,0.02781152550186249,0.02702431458767469
85,-0.02911617718012193,-0.032298310097739466,-0.03351522989943208,-0.02929681014155298,-0.030008969708697084,-0.0336431333612363,-0.036989691743271325,-0.0385599027542215,-0.03483003167357405,-0.03408446757734406
86,-0.0025608303902614937,-0.005863380050979102,-0.003365455149057404,0.001330658221123347,-0.004634729812557706,-0.004531569961630236,-0.00600701280869984,-0.006755464828375186,-0.004624981020780399,-0.0049097846194516665
87,-0.02570650908019237,-0.02488013962985316,-0.027449041311484967,-0.018159799003694795,-0.024878888168057813,-0.026711845731873442,-0.028610968000855833,-0.03280658790200823,-0.02770289019410433,-0.029880337983226216
88,-0.0029507765887122474,0.0011753499264551717,0.0032353861595303727,-0.0034909223019776547,-0.004259685624059421,0.0014372007417371854,-0.00045982720229418043,0.0027570554374230947,0.0036366472518592624,-0.00047563884203867865
89,-0.008452122241534712,-0.011051630412759828,-0.011168743021655983,-0.010754719325201435,-0.009346066422093808,-0.011462993038605684,-0.013642797875424783,-0.014518348187415262,-0.01358792716403149,-0.012257169101746228
90,-0.00632195025769105,-0.007103076617564325,-0.0061114283473908465,-0.0027584313244361676,-0.0059916468968132346,-0.008043751326779505,-0.00875041025856885,-0.011523551666473075,-0.00936003713588491,-0.010683101105520447
91,0.015195116807283388,0.019291516325185557,0.02138595302655583,0.014649907487060248,0.01919035029899298,0.021398165617610036,0.024335899164729745,0.026049704419531704,0.022227663041194327,0.02265924991227457
92,0.0013080599918638455,-0.0019707566411632164,0.00010860812812922839,0.0037000830799292003,-5.033703166585923e-05,-0.001984500470880936,-0.004312014640009373,-0.005068463690020792,-0.0026237197889280497,-0.0019227555392075013
93,0.010686217898898894,0.016428390813475392,0.016505367294832617,0.013772188113536303,0.011964409552109527,0.019564445627279207,0.0206411788296355,0.023553662358476456,0.021223151819040463,0.020390295012437717
94,-0.03627096303187832,-0.03928863712819136,-0.04112983662508396,-0.03617042291325316,-0.04567198229274471,-0.03931378381831046,-0.04081739582567732,-0.042944671717153764,-0.04006545203136829,-0.037939814649068586
95,-0.009510977186658621,-0.01265487705788283,-0.008881358235529747,-0.009516551390579496,-0.00846640411243361,-0.0128813510679694,-0.007558963913095398,-0.01384238386261037,-0.013251496816630754,-0.006582589883483423
96,-0.0014405203300854096,-0.0005457169748544689,0.0022386573564452217,0.00034752810282536,-0.0018062147309393947,0.0016966027480589403,0.00024886855358647144,-0.0009029124655691643,0.0009490774257127713,-0.002561682730600548
97,0.023044246018169103,0.019699825247803858,0.020180273560410317,0.022471564916414978,0.021375487434976415,0.020200273564118163,0.020142736937448228,0.021425014439105737,0.020102143027328382,0.021986863543330393
98,0.0018475614225833205,-0.0027666782553195267,-0.002414550179632863,0.0025936551953348328,-0.0001883012415710146,-0.0033544428947277502,-0.006842290850104969,-0.006922509614594311,-0.0055961526755505765,-0.003356855828070846
99,0.0072591833135131935,0.008600869019305075,0.009881819155834894,0.005642184295544335,0.009645065010440637,0.008620127732942144,0.010447138549255141,0.012350537955365143,0.008606633921652068,0.00968651496918981
100,0.01623603474793134,0.019666938631411356,0.018421654666976504,0.01352747387754331,0.02148458419089012,0.01876336743052844,0.022110966957839574,0.023789625058314952,0.01833490250693864,0.020549992979078033
101,0.017921090151484582,0.02016000607847538,0.019764445119714223,0.016830327720970498,0.018792534439240154,0.01972582525217329,0.021041643367198336,0.02199035528142293,0.02002260509909148,0.021084874531612362
102,-0.006902275287170198,-0.004216183995561846,-0.005230890291546747,-0.007096779862189921,-0.005559030146187842,-0.005306120121343183,-0.004912123099570958,-0.0052575060914503745,-0.00828472449957602,-0.004102207106266573
103,-0.0014386212462281953,-0.008192713615613547,-0.0016530453760712992,-0.0002924881462955198,-0.007613667296360451,-0.002846830873655074,-0.0034275891451605763,-0.0011155182204686687,-0.0028126866752735792,-0.007165467974991046
104,0.017308021016920506,0.016607096296034095,0.01675642034162281,0.013032633538429036,0.017509658943583965,0.018345443605648364,0.023992421102925744,0.02352036133092129,0.02083874108895985,0.019345277328572788
105,-0.00885288108306242,-0.01240811588852526,-0.011814830339081398,-0.01084474085467127,-0.010582042807315051,-0.011445718574038305,-0.014299318947113383,-0.014295143399991803,-0.013128954828182158,-0.012453395316952755
106,0.0003490726080737817,0.00027014048976516027,-0.0009196261475978881,0.0011214905077701158,0.0003085854927592645,-0.00027491913685397535,0.0007271815323546687,0.0005240440078010541,0.0006362554699903291,0.0010658894101213698
107,0.008911135814133046,0.00683849956718338,0.009214833938540164,0.009270911245545703,0.0059212586352115695,0.008524104403449887,0.00793389372423973,0.008349450542481016,0.008688253289569223,0.009163316980678602
108,-0.007125856984129032,-0.010607144267536698,-0.008009822902255522,-0.006263700504628416,-0.010035013868485076,-0.007609476117616931,-0.008244081478856424,-0.009879611095341571,-0.009709069283164779,-0.007885358839615877
109,-0.020361107905843015,-0.02257324732631544,-0.02189301439449386,-0.020023909663428395,-0.021174976418376252,-0.022511615970053644,-0.023059292278217538,-0.023966370575731026,-0.022162654916953916,-0.023856625348840168
110,-0.02465581474570832,-0.026205481231873398,-0.025333695359535814,-0.025790367802181385,-0.024971882689039715,-0.027648645394811235,-0.03144066816885054,-0.03175162439558396,-0.02846505675115215,-0.02925583055402832
111,-0.032141592741773826,-0.030840104712339986,-0.034634638054750734,-0.030231886157578224,-0.030903238973181552,-0.03371719589588874,-0.03526708575027945,-0.03702173561343579,-0.03512205434848113,-0.03455846390793925
112,-0.0028008045066190276,-7.450890043377543e-05,-0.003728583648589023,-0.007354900228915005,-0.0021991722819168858,-0.0018841968979642703,-0.00048796411090623067,0.001085588838774293,-0.0024269946584831695,-0.001131017054724861
113,0.011924155685989899,0.016686180587525575,0.011268972236006161,0.007888325151843673,0.01365274611226305,0.016877326406990002,0.019234502369413264,0.020504935401201154,0.01893918295207642,0.01729663266316374
114,-0.022951298813056523,-0.024683095836027052,-0.031169226419921894,-0.024863142209246708,-0.026635225154248474,-0.025566324170095602,-0.028515267381494593,-0.030895675755392024,-0.02331366636999153,-0.025700353817398613
115,0.00041329790055268665,0.0019089272457948878,0.001324666430705664,-0.004623449270944866,-0.0028991213149186608,0.004041490432303446,0.0042384510275053225,0.003980571252419431,0.004371540742727341,0.0035741453055354146
116,0.0233399100439341,0.021923542093913735,0.02432602609346222,0.025341165985821375,0.02065691061665588,0.022671221104293152,0.020701342838093238,0.021671370307747774,0.022816992268752133,0.02316388888263811
117,-0.0035090968402142634,-0.003586771094116878,-0.004061643046897897,-0.0025251041658524917,-0.0061068590341777015,-0.0011650604186582538,4.897496414707154e-05,-0.0046024255578553264,0.0008381376097554371,-0.002381202562445611
118,0.003439553907793301,0.003986522651532148,0.005505546306107946,0.005626413820106326,0.0015065316847590491,0.006639895368686676,0.006671530213302877,0.0027267896141127553,0.007021157498180677,0.005418479867425556
119,0.02576115577552682,0.028734474190616234,0.029012591767834918,0.025331928559382464,0.02742376020379905,0.03119612198712991,0.03433798103494903,0.03520556421009547,0.0319481396598008,0.029004481509928775
120,-0.0030234682566192923,-0.003169201235991458,-0.0029714659035383843,-0.0006145490908604181,-0.0008109935174300622,-0.004539356903513309,-0.006422068765895294,-0.005404385793583674,-0.0049446073783803056,-0.005130979461654792
121,-0.014663207924501568,-0.02000407936009829,-0.022033673332778815,-0.015651767002312633,-0.01646226453403779,-0.021910857204527685,-0.023764870347923458,-0.02249192170912143,-0.02114696759887965,-0.019966206918484976
