,"{'learning_rate': 0.001, 'batch_size': 64, 'gamma': 0.99, 'buffer_size': 1000000, 'tau': 0.005}","{'learning_rate': 0.0005, 'batch_size': 128, 'gamma': 0.98, 'buffer_size': 500000, 'tau': 0.01}","{'learning_rate': 0.0001, 'batch_size': 256, 'gamma': 0.97, 'buffer_size': 100000, 'tau': 0.02}","{'learning_rate': 0.002, 'batch_size': 32, 'gamma': 0.96, 'buffer_size': 500000, 'tau': 0.005}","{'learning_rate': 0.00025, 'batch_size': 64, 'gamma': 0.95, 'buffer_size': 1000000, 'tau': 0.01}","{'learning_rate': 0.00075, 'batch_size': 128, 'gamma': 0.94, 'buffer_size': 500000, 'tau': 0.005}","{'learning_rate': 0.0002, 'batch_size': 256, 'gamma': 0.93, 'buffer_size': 100000, 'tau': 0.02}","{'learning_rate': 0.0015, 'batch_size': 32, 'gamma': 0.92, 'buffer_size': 500000, 'tau': 0.01}","{'learning_rate': 0.0003, 'batch_size': 64, 'gamma': 0.91, 'buffer_size': 1000000, 'tau': 0.015}","{'learning_rate': 0.0008, 'batch_size': 128, 'gamma': 0.9, 'buffer_size': 500000, 'tau': 0.01}"
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.004383229270372669,0.0041101943651094,0.005446172631158984,0.002263131795311989,0.004233715992388633,0.0042865675376016965,0.0020580896949676016,0.004185807202266856,0.004020697881989696,0.0033076913665460016
2,0.0044052549184112125,0.013920434508373075,0.00983141033106227,0.011236064585999966,0.008803495811479569,0.001906913242913348,0.009714217264448072,0.011799625233696922,0.016483107452822474,0.006568057497432993
3,0.012681136516239937,0.0074947771295450615,0.010729185025293539,0.012833305256648588,0.011963398839525975,0.012189467736150438,0.012150705496729497,0.01143708371223089,0.009057375893555444,0.010006092125650717
4,0.00010584995118761872,0.001654905749337398,0.00043802527266302343,0.0019713184523288923,0.0019170006781701581,-7.08683597004323e-05,0.0009007706165849322,0.002628498745889498,-0.0012469089063910795,0.0008319222988558211
5,-0.000474134901255982,-0.0006426307059692605,-0.0010916970928529083,-0.003712308668376777,0.0005592426790320668,0.00012963941355064257,9.428961171078888e-05,-0.0012649090992506316,0.001085087218087036,-0.0022494725623738465
6,0.0013524245144749419,0.0029494727274361945,-0.00021348413976566996,-0.002210124943364293,-0.0006461639339489354,0.0005890121940050175,-0.0010042261810253006,0.0006859358158866287,-0.0016106466106405842,0.00026464304182147397
7,0.0014716158951968781,0.0001873244431731195,0.002666481720247021,0.0005979962282699806,0.0024627421779828958,0.0012041967848099798,0.001507321802138729,0.0003320417893350389,0.0009446923012138309,-0.0004611873219150562
8,0.001223540574373677,-0.0030725948716572487,-0.0016995393814486254,-0.0066199699030164314,-0.0041338034722021464,-0.002291050504791782,-0.0036036244347290337,-0.0016416249236806092,-0.0026695132384334692,-0.0023814908609055773
9,-0.006673247337778157,-0.007795217914247532,-0.007744683128987869,-0.007270284924391868,-0.008202505234445358,-0.008231993454142935,-0.008494091705210401,-0.009883543782499716,-0.006154184347329741,-0.00927586490661264
10,0.006946359774522896,0.0036048136525680934,0.005952958877491336,0.005958917422044262,0.004297708940734527,0.006528236305236732,0.00563403996424839,0.006881538233271101,0.005963827860604923,0.006984692484280799
11,0.007537118810075769,0.007700046000961059,0.006936476008953147,0.011465192331787045,0.01092596350208536,0.00938554873883583,0.009545114820587373,0.010904162772456052,0.009114165481061925,0.009594194951461523
12,-0.004200801206094049,-0.0037546180345691396,-0.0036633985913096783,0.004453063064449071,0.0019024947616269466,-0.0015093091951525334,-0.0013334964051665145,-0.002814941022797911,-0.0021403082198889916,-0.0027266187774392723
13,-0.00502205049396343,-0.005273826686098663,-0.004844230115154278,-0.006808365911438984,-0.004131973881804313,-0.005001276830340785,-0.0050830807301429515,-0.006175247469383738,-0.004647063499323013,-0.006143551748962136
14,-0.001956540281719366,-0.0026062269889856205,-0.002150415013367422,-0.002102083206525201,-0.002964283509788364,-0.003020821568091384,-0.0030012669215765623,-0.005899427578838633,-0.0008166594150075424,-0.0033199915665167484
15,0.0019439259421386267,-0.002192584082546041,0.002645034514330304,-0.00041346490228562485,0.0004909146877216115,0.0016105603505430256,0.000976951107712226,-0.004812506918621403,-0.0004997742951533405,-0.0011640180740039915
16,-0.011220796349411527,-0.015855976544728378,-0.01489873773890837,-0.018456007504599938,-0.015272937240445143,-0.013622401852716147,-0.017021923202185273,-0.02359160380853182,-0.014410551551747008,-0.017852822647542066
17,0.00773335353489168,0.011995602785313595,0.009389528509590662,0.009447125525462194,0.007887160885049814,0.01006178983329694,0.011797543659000025,0.013579227443994592,0.009326424825811922,0.012025593820292958
18,-0.020954275037595588,-0.02086395723007004,-0.017986316257240977,-0.019288893263554735,-0.017464137463238674,-0.01834950168599916,-0.016891875410782315,-0.01757145302953651,-0.018137828823002407,-0.019391587818205488
19,0.004968730969771275,0.006685667096924537,0.004720572909730245,0.008314492980553385,0.006858985595506151,0.0076159002809992465,0.007739321377240439,0.01021635069825094,0.006518087323565082,0.00987563211590428
20,0.014801876912898766,0.0161147238180824,0.014111778274452593,0.01568962399404372,0.016843041010699254,0.01631670098064189,0.01603265438425008,0.02001303912719918,0.01394509991272282,0.016780866178173044
21,0.0012279127669382816,0.002234681698243438,0.002365195990439401,-0.002535446250500833,-0.0010321831870624863,0.0018712303723405,0.001900241784419066,0.0021786335606388406,0.0020218980310288633,0.0020072205659054584
22,0.013236578340338015,0.013987775788730514,0.01226594720838826,0.012310508466413253,0.012847517980535898,0.012102884180787829,0.010855414561090121,0.011090614269515018,0.010970104142419676,0.011352717217699685
23,0.003938691801291368,0.0057656111331883435,0.0033067134691343305,0.005648829743876358,0.005059785844665007,0.00402964231433908,0.004377936278351764,0.0027366569200984346,0.003506129210855146,0.004948900883629617
24,0.00802295007287655,0.009179333268311059,0.006265953590411072,0.00873621486777916,0.008867529671866393,0.010687776139884884,0.008792848529711583,0.01074717659827627,0.008336933669836467,0.010055574248224348
25,-0.0005052609989933505,-0.002070343501876891,0.0019354794860855047,-0.000579870905720595,-0.0006551302570758646,0.00043556582448398657,0.0005802247268952604,-0.0009069895165069356,0.0004122347784564149,-0.0006303063135142137
26,0.0030636443573787606,0.0022509101045283695,0.0036936778673380493,0.004259741664818834,0.006434925268388154,0.00353601141816308,0.004882227964514139,0.004544124232670172,0.0031256547701298126,0.0025729756331658205
27,-0.001778268556894451,0.0004073141218808121,-0.0014266233133226375,0.003493018049989045,0.0013842108806878606,0.0013740059119920344,0.001432024938178808,0.0030283487047933124,0.0007403671348325543,0.002717925230482119
28,0.0020309560689367357,0.00021204921340628433,0.0010599063486840202,-0.0009763105680873507,-0.0004670661570333104,0.0002130387543976392,-0.0006097582462154244,0.0006539725824355033,0.00010454733998383683,-0.0004912209580056328
29,-0.0003309250335223865,0.001012362866386206,0.002399650074695478,-0.0001597758684047264,0.0019086307087864834,0.003033756716437051,0.0038765135228240014,0.006627746451966698,0.001288010778502899,0.004152796736289659
30,0.0002760542896527645,0.0032933701775890436,0.00017494835970164598,-0.0021374009148019605,-0.0013255548375809777,-0.0020640848872298663,-0.0003646817774132211,0.0006985058280041635,0.0014284605271742475,4.924897828224853e-05
31,-0.00288757526750692,-0.004286040623509858,-0.0017521787137512023,0.0010380695179123315,-0.0011919996341378226,-0.002257893655200764,-0.0019533088240570214,-0.0030987116367981963,-0.0016719618774747942,-0.0011605744601782756
32,-0.00027297844937656786,-0.001949461778985655,-0.0012941446762888519,-0.0023330332511145016,-0.0004639048399158331,0.0014838432763972843,0.00017801998798371306,0.003933094247245361,-0.002156668488913399,-4.112915014969134e-05
33,3.766712171074409e-05,0.0019045261824354731,0.00010579063754316876,-0.000681499353934954,-0.0022529022683676456,-0.0012941675087915433,-0.0031595980357157286,-0.0006611156238742843,-0.0027045444185300796,-0.001860872560888622
34,0.0006455737283767905,0.0008798454870876774,0.00010850512201288445,0.0006181969341036858,-0.0006997533260785656,-0.000377921516447183,-0.0006449696666217628,0.0014986365226380052,-0.0005844630865132609,0.0008224985835574029
35,0.019396986580178174,0.01445658150556422,0.019784377167806375,0.011957168484731266,0.014484690240641956,0.019538848066461393,0.017675686749406668,0.019434201192501492,0.018187885202944613,0.01860462580173362
36,-0.01813046256175805,-0.017734769426445147,-0.017643060255983875,-0.0176822256261154,-0.01881525056197469,-0.02090023175387417,-0.019625414413612915,-0.021850095770341887,-0.020241239142079624,-0.018985506906044988
37,-0.016482227702144973,-0.015150321784193259,-0.01812330634415732,-0.010674066992486417,-0.01352976278211548,-0.01360428225537627,-0.013782422431016473,-0.013506762684763756,-0.013974348372592317,-0.014452878205933214
38,0.017846155880388372,0.019321296026516162,0.016717332686487927,0.018030649029078995,0.016966885121917845,0.017548935716415904,0.016783285838880644,0.019527847560306066,0.015725273883373348,0.018218086128913027
39,-0.004156086086854027,-0.003961016846262065,-0.003669705971853113,-0.006088185753363827,-0.006993361806031184,-0.006284342531059565,-0.006322398250385902,-0.006018434315360698,-0.0051322951852031595,-0.0054895145702756444
40,-0.0018087557745916914,-0.0022359466262552082,-0.0022674221153967376,-0.008253407098908174,-0.008340458244280192,-0.0056950200851224216,-0.006691667099191263,-0.004706595751338173,-0.004566080536172067,-0.00604092993339342
41,-0.010996712798833104,-0.010124829538004698,-0.009888306117255163,-0.010984435414879269,-0.011663640635631741,-0.011516841409923402,-0.011133241762110993,-0.010542444236866575,-0.011730161247696803,-0.010445245969939811
42,0.019296939033347022,0.019084642791797182,0.018080885243387718,0.01981353578550367,0.018187281143422534,0.018881701983375045,0.0181411048486058,0.01881631123528031,0.017991930628460016,0.020694027305896187
43,0.010777920096863717,0.013730972133538868,0.010568293064487252,0.0024894239090091203,0.0031569929499707613,0.005411378350720356,0.004749612656475993,0.002895174274779826,0.0062070691738097495,0.004884557374507357
44,0.0016454166775098527,-0.0006077693298994727,0.00020211580668311587,0.004446050755780963,0.005201583447499361,0.005387149338902121,0.005076874357033511,0.005934016737911225,0.005647667572251906,0.004871575460624182
45,0.017394215086783113,0.016304475039160393,0.018113811014919302,0.01031621785332857,0.01297680203493387,0.016179945524367943,0.015538951442494994,0.014995705140025163,0.015609363529403626,0.014495951926559269
46,0.008282688110272026,0.007031908223878881,0.0071901255469034855,0.007534527819808863,0.009493764256342968,0.009209007083165952,0.009927574416881252,0.008902901166357792,0.007635118332657941,0.008423573721311127
